FALSE,0,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,DUMMY_DATA11,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA12,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA13,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA14,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA15,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA16,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA17,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA18,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA19,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA20,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA21,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA22,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA23,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA24,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA25,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA26,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA27,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA28,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA29,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA30,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA31,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA32,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA33,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA34,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA35,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA36,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA37,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA38,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA39,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA40,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA41,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA42,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA43,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA44,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA45,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA46,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA47,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA48,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA49,uint32_t,,0,NONE,,,,,,,,,,
,DUMMY_DATA50,uint32_t,,0,NONE,,,,,,,,,,
