FALSE,15,OBC,,,,,,,,,,,,,
subsystem,name,type,bit,var,conv,a0,a1,a2,a3,a4,a5,status,description,note,priority
,PH.VER,_uint16_t,3,,NONE,,,,,,,,,,
,PH.TYPE,,1,,NONE,,,,,,,,,,
,PH.SH_FLAG,,1,,NONE,,,,,,,,,,
,PH.APID,,11,,NONE,,,,,,,,,,
,PH.SEQ_FLAG,_uint16_t,2,,NONE,,,,,,,,,,
,PH.SEQ_COUNT,,14,,NONE,,,,,,,,,,
,PH.PACKET_LEN,uint16_t,,,NONE,,,,,,,,,,
,SH.VER,uint8_t,,,NONE,,,,,,,,,,
,SH.TI,uint32_t,,,NONE,,,,,,,,,,
,SH.TLM_ID,uint8_t,,,HEX,,,,,,,,,,
,SH.GLOBAL_TIME,double,,,NONE,,,,,,,,,,
,SH.ON_BOARD_SUBNET_TIME,uint32_t,,,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_36,uint8_t,,mode_manager->transition_table_for_tlm[36].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_36,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[36].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_37,uint8_t,,mode_manager->transition_table_for_tlm[37].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_37,uint8_t,,mode_manager->transition_table_for_tlm[37].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_37,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[37].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_38,uint8_t,,mode_manager->transition_table_for_tlm[38].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_38,uint8_t,,mode_manager->transition_table_for_tlm[38].to,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_ID_38,uint16_t,,(uint16_t)(mode_manager->transition_table_for_tlm[38].bc_index),NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_FROM_39,uint8_t,,mode_manager->transition_table_for_tlm[39].from,NONE,,,,,,,,,,
,MODE_TRANSITION_TABLE_TO_39,uint8_t,,mode_manager->transition_table_for_tlm[39].to,NONE,,,,,,,,,,
